håpa	N
hæsta	N
idea	N
idealista	N
ideologiija	N
idrettslága	N
iešbiografiija	N
iešbirgenekonomiija	N
iešironiija	N
iešmearridanproseassa	N
iisa	N
illatiiva	N
illusjonista	N
immaterialista	N
immunologiija	N
imperatiiva	N
imperialista	N
impresjonista	N
impressionista	N
indianer	N
indikatiiva	N
individualista	N
industriija	N
inessiiva	N
infanteriija	N
infinihttapredikatiiva	N
infinitiiva	N
informašunstrategiija	N
informašunteknologiija	N
informašuvdnastrategiija	N
informašuvdnateknologiija	N
ingeniør	N
initiatiiva	N
initiiva	N
inkoatiiva	N
innlandsisa	N
innovatiiva	N
innskudda	N
insentiiva	N
inspektøra	N
instrumeantalista	N
instrumentalista	N
integrerenminister	N
integrerenministtar	N
interessa	N
internathommá	N
interneahttateknologiija	N
interrogatiiva	N
inuhkkaartista	N
inuihttaartista	N
investerenstrategiija	N
investering	N
ironiija	N
isa	N
isbrytár	N
isolationista	N
jalga	N
januar	N
jazzartista	N
jealla	N
jearva	N
jernbana	N
jietnadanteknologiija	N
joavkomedia	N
joavkoterapiija	N
joavkoturista	N
johkagáttesápmelaš	N
johkasápmelaš	N
johtalusekonomiija	N
johtalusminister	N
johtalusministtar	N
johtolatekonomiija	N
johtolatminister	N
johtolatministtar	N
johttisápmelaš	N
jolggaštusproseassa	N
jordamor	N
jordamorskuvla	N
jordbruka	N
jordbruksbygda	N
jordbruksvei	N
jordkloda	N
jordsalgskontor	N
jordstyra	N
journalista	N
julevsápmelaš	N
julevusápmelaš	N
julggaštusproseassa	N
juli	N
jumežagat	N
jumežat	N
juni	N
juohkinstrategiija	N
juohkki	N
juoiganpoesiija	N
juoigansolista	N
juolludanproseassa	N
juovlaturista	N
juovlavuodja	N
jurista	N
justiisaminister	N
justiisaministeriija	N
justiisaministtar	N
jávkanproseassa	N
kaderpartiija	N
kaldfjøsa	N
kalligrafiija	N
kaloriija	N
kameraderiija	N
kameráhta	N
kamferdropsa	N
kamikken	N
kanonstillet	N
kanselliija	N
kansliija	N
kanslista	N
kapellaniija	N
kapitalista	N
kardialgiija	N
karosseriija	N
kartleggár	N
kasserar	N
kategoriija	N
katolihkkár	N
kausatiiva	N
kautionista	N
kavaleriija	N
kavalleriija	N
keakta	N
keilá	N
kemigrafiija	N
kemiija	N
kiilanuohtti	N
kilomehter	N
kilomehterbealli	N
kilomettar	N
kilomettarbealli	N
kirkominister	N
kirkoministtar	N
kirurgiija	N
kjeva	N
kjøleromma	N
klamydia	N
klassisista	N
klassiskmusihkka	N
klegga	N
klihppenmášen	N
klubba	N
klága	N
klássaromma	N
knaderiija	N
koališunpartiija	N
koališuvdnapartiija	N
kobleriija	N
kohppa	N
koiá	N
koketteriija	N
kolikk	N
kollegia	N
kollektiiva	N
kolonialiserenproseassa	N
kolonialista	N
koloniija	N
koloniserenproseassa	N
kolonisering	N
kolonista	N
komedia	N
komediija	N
komfyr	N
komitatiiva	N
kommeantaadjunktiiva	N
kommune	N
kommuneinšenevra	N
kommunestyre	N
kommunikašunministeriija	N
kommunikašunteknologiija	N
kommunikašuvdnaministeriija	N
kommunikašuvdnateknologiija	N
kommunista	N
kompani	N
kompaniija	N
kompanjoŋŋa	N
komparatiiva	N
kompendia	N
komponista	N
konatiiva	N
konditoriija	N
konfirmašunsdrákta	N
konnektiiva	N
konseaptastrategiija	N
konservatoria	N
konsesjon	N
konsešunproseassa	N
konsešuvdnaproseassa	N
konsoliderenproseassa	N
konsultašuvdnaproseassa	N
konsultašunproseassa	N
konsulterenproseassa	N
kontakta	N
kontinuatiiva	N
kontrolløra	N
koreografiija	N
koronapandemiija	N
koronaviruspandemiija	N
korrektiiva	N
koseriija	N
kosta	N
kraftfor	N
kraftfortáhpa	N
krakka	N
krambuseaidni	N
krambusjefa	N
krambuvra	N
krampe	N
krattved	N
kriminologiija	N
kriseår	N
kristtalašfobiija	N
kriteria	N
kroavakomediija	N
kroka	N
krokiija	N
kronfonda	N
kronologiija	N
kroppa	N
krydderiija	N
kryptokommunista	N
krøplinga	N
kubista	N
kultiveringsarbeid	N
kulturantropologiija	N
kulttorantropologiija	N
kulturautonomiija	N
kulttorautonomiija	N
kulturdarwinista	N
kulttordarwinista	N
kulturduohki	N
kulttorduohki	N
kulturimperialista	N
kulttorimperialista	N
kulturjournalista	N
kulttorjournalista	N
kulturminister	N
kulttorminister	N
kulturministeriija	N
kulttorministeriija	N
kulturministtar	N
kulttorministtar	N
kulturmuitoterminologiija	N
kulttormuitoterminologiija	N
kulturstrategiija	N
kulttorstrategiija	N
kulturturista	N
kulttorturista	N
kulturárbeturista	N
kulttorárbeturista	N
kunstgalleriija	N
kuttarfanas	N
kvaliteahttakriteria	N
kvalitehtakriteria	N
kveana	N
kvena	N
kvænangguovlu	N
kystabivdu	N
káfeerstatninga	N
kártateknologiija	N
kártenproseassa	N
kárášjotlaš	N
kárášjotsápmelaš	N
kássia	N
kávrijja	N
kåseriija	N
laboratoria	N
laksetrahppa	N
lakta	N
landgangsprámma	N
landsmøta	N
landsorganisasjon	N
lappologiija	N
lastebiila	N
lastedámpa	N
latiiva	N
leahki	N
leansman	N
ledda	N
leddgikt	N
lederforbund	N
ledninga	N
leksikografiija	N
leksikologiija	N
lensmann	N
lestadiánar	N
leukemiija	N
leŋge	N
liekkasenergiija	N
lihkkanenergiija	N
liikevuodja	N
liljá	N
limitatiiva	N
lingvista	N
litaniija	N
litografiija	N
liturgiija	N
liđve	N
loaddu	N
loahppaguite	N
loatnaetymologiija	N
lobbyista	N
lodda	N
logopediija	N
lohkale	N
lohkanstrategiija	N
lohki	N
lohkki	N
lohkokategoriija	N
lohkun	N
lohkál	N
lokale	N
lokalfanas	N
lokatiiva	N
lokomotiiva	N
lokále	N
losjiija	N
lossametállaindustriija	N
lotteriija	N
lov	N
lugár	N
lulleoarji	N
lullioarji	N
lullenuorta	N
lullinuorta	N
lullenuorti	N
lullinuorti	N
lullisápmelaš	N
lungebetennelsa	N
luoddabuletiija	N
luoddageometriija	N
luoddapolitiija	N
luohtepolitiija	N
luohtebuletiija	N
luohtobeassanteologiija	N
luonddugáhttenminister	N
luonddugáhttenministtar	N
luondduturista	N
luossabiebmanindustriija	N
luossaplassa	N
luossatrahppa	N
luossaturista	N
luovusopmu	N
lutheraš	N
lydbåndopptahka	N
lydlæring	N
lyset	N
lyskástár	N
ládda	N
láddanproseassa	N
láddegiella	N
láddi	N
lággá	N
lágideaddjiindustriija	N
láhka	N
láhkaaddinproseassa	N
láhkabargoproseassa	N
láhkaproseassa	N
láhku	N
láhppon-lista	N
láhttenterapiija	N
lássa	N
lávda	N
lávežagat	N
lávežat	N
lávke	N
lávkenreŋko	N
lávlunartista	N
lávlunmelodiija	N
lærar	N
lærarbolig	N
lærerinna	N
læstadianer	N
læstadiánarčoahkkin	N
løsøre	N
løypa	N
løytnanta	N
madrássa	N
majoriteta	N
maleriija	N
mamma	N
mammografiija	N
manježagat	N
manježat	N
manni	N
manuskripta	N
mars	N
marsa	N
marxista	N
maskepiija	N
maskin	N
maskineriija	N
maskinista	N
masochista	N
massemediija	N
masta	N
materialista	N
matlegger	N
maursyra	N
maŋŋestávval	N
meahccedoallominister	N
meahccedoalloministeriija	N
meahccedoalloministtar	N
meahcceministeriija	N
meahccesápmelaš	N
meahcceterapiija	N
meahcástallanturista	N
meahcástanturista	N
meannopsykologiija	N
meannudanproseassa	N
mearrasápmelaš	N
mearrateknologiija	N
mearridanproseassa	N
mearrádusproseassa	N
media	N
mediastrategiija	N
medikálaantropologiija	N
medisiidnaterminologiija	N
medisinterminologiija	N
medleamma	N
megastávval	N
meieri	N
meieriija	N
melodiija	N
menasjeriija	N
meritokratiija	N
meronomiija	N
meroštallandirektiiva	N
messá	N
mesterbreva	N
metaleksikografiija	N
metallurgiija	N
metameriija	N
meteorologiija	N
metodista	N
metodologiija	N
metonymiija	N
middelskuvla	N
middelsvei	N
middelveia	N
miehti	N
mielkeleveransa	N
mikrobiologiija	N
mikroskopiija	N
miksmaster	N
militearabuletiija	N
militearapolitiija	N
militæra	N
militærhelikopter	N
militærolmmoš	N
militærøvelse	N
mineralogiija	N
minerálaindustriija	N
minerálarogganproseassa	N
minerálastrategiija	N
minimalista	N
minister	N
ministeriija	N
ministtar	N
mirkko	N
mirko	N
mirku	N
miššonkollegia	N
miššovdnakollegia	N
miššunkollegia	N
miššuvdnakollegia	N
mobiilateknologiija	N
modernista	N
mohtorfievrodáhkádusdirektiiva	N
monarkiija	N
mongol	N
monogamiija	N
monografiija	N
monopolakapitalista	N
monosemiija	N
monosakkariida	N
moralista	N
morfinista	N
morfofonologiija	N
morfologiija	N
mota	N
motorbåt	N
movttiidahttinminister	N
movttiidahttinministtar	N
muddenproseassa	N
muffin	N
muhtorfievrodáhkádusdirektiiva	N
muligheta	N
multiinstrumentalista	N
multimedia	N
multimediajournalista	N
multiplikatiiva	N
muohtaterminologiija	N
muohtti	N
muorraindustriija	N
muosáhanturista	N
muovla	N
museastrategiija	N
musihkkaartista	N
musihkkajournalista	N
musihkkateknologiija	N
musihkkateoriija	N
muskeldystrofiija	N
muséastrategiija	N
myalgiija	N
mykologiija	N
myndigheta	N
mytologiija	N
máffia	N
máfia	N
máhcahanguite	N
máhcci	N
máhttoimperialista	N
máhttominister	N
máhttoministtar	N
máhttostrategiija	N
mái	N
máilmmiartista	N
máilmmiekonomiija	N
máilmmikonfereansaproseassa	N
máilmmikonferánsaproseassa	N
máinnassápmelaš	N
mánnápornografiija	N
mánáidgárdegarantiija	N
mánáidminister	N
mánáidministtar	N
mánáidpornografiija	N
mánáidpsykiatriija	N
mánáidpsykologiija	N
máŋggasuorgi	N
márkanekonomiija	N
márkanfievrridanstrategiija	N
márkanfievrredanstrategiija	N
márkanstrategiija	N
márkosápmelaš	N
máska	N
mátkeeallinstrategiija	N
mátkeealáhusstrategiija	N
mátkeregulatiiva	N
máttamedia	N
máttanuorti	N
máttaoarji	N
máttasápmelaš	N
máttaturista	N
máŋggadoaimmaauditoria	N
måla	N
møbel	N
møhta	N
møta	N
naboa	N
nagirlaboratoria	N
naivista	N
nammadanproseassa	N
nammaproseassa	N
nannánekonomiija	N
narkotihkkamirkko	N
narkotihkkamirko	N
narkotihkkamirku	N
narsissista	N
nasista	N
nationalista	N
nationálagalleriija	N
nationálasosialista	N
natura	N
naturalhusholdning	N
nazista	N
neahttamedia	N
neahttateknologiija	N
nearvamirkko	N
nearvamirko	N
nearvamirku	N
neorealista	N
neuralgiija	N
nevralgiija	N
nevrofysiologiija	N
nevrografiija	N
nevrologiija	N
niehkoartista	N
niisá	N
nissonaktionista	N
nissonaktivista	N
nissonartista	N
nissonjournalista	N
nissonstrategiija	N
njunušboazosápmelaš	N
njunušhumanista	N
njunušmusihkkaartista	N
njunušnasista	N
njunušsámemusihkkaartista	N
njuolgavuohta	N
njuolggočoalli	N
njuorggánlaš	N
njuovvanproseassa	N
njuovvanreŋko	N
njárbe	N
njávdánsápmelaš	N
nomadskoleinspektevra	N
nomadskoleproposišuvdna	N
nomadskolinspektøra	N
nomadskuvla	N
nominatiiva	N
nominašunproseassa	N
nominašuvdnaproseassa	N
nominerenproseassa	N
norda	N
nordabiegga	N
nordista	N
nordveasta	N
nordvest	N
nordøsta	N
normerenproseassa	N
norske	N
nostalgiija	N
november	N
nudista	N
nuoraidantologiija	N
nuoraidpsykiatriija	N
nuorri	N
nuortafilosofiija	N
nuortalašsápmelaš	N
nuortasápmelaš	N
nuppástuhttinproseassa	N
nuppástusproseassa	N
nybyggerstrøka	N
nylon	N
nynorska	N
náittosguimmežagat	N
náittosguimmežat	N
nálla	N
nállehierarkiija	N
nálleteoriija	N
nárkobuletiija	N
nárkomirkko	N
nárkomirko	N
nárkomirku	N
nárkopolitiija	N
nødsforanstaltning	N
oaggunturista	N
oahpahallanproseassa	N
oahpahanfilosofiija	N
oahpahanlaboratoria	N
oahpahusduohki	N
oahpahusminister	N
oahpahusministeriija	N
oahpahusministtar	N
oahppa	N
oahppanproseassa	N
oahppanstrategiija	N
oahppominister	N
oahppoministtar	N
oahpponeavvostrategiija	N
oahppoproseassa	N
oaiveminister	N
oaiveministtar	N
oaivestašun	N
oambealaš	N
oambeležagat	N
oambeležat	N
oarjelsápmelaš	N
oarjesápmelaš	N
oarpmebeležagat	N
oarpmebeležat	N
oarpmeležagat	N
oarpmeležat	N
oarpmenbeležagat	N
oarpmenbeležat	N
oassepensionista	N
oassestrategiija	N
oatnelanbodda	N
oatnelanboddu	N
oažževuodja	N
oblikutiiva	N
odontologiija	N
ohcanproseassa	N
ohcanreive	N
ohcejotsápmelaš	N
oktasašinitiatiiva	N
oktavuođadoallankompaniija	N
oktiiordnenproseassa	N
oktober	N
oldefara	N
olgominister	N
olgoministeriija	N
olgoministtar	N
olgoriikkaminister	N
olgoriikaminister	N
olgoriikaministtar	N
olgoriikkaministtar	N
olgoáššiidminister	N
olgoáššiidministtar	N
olgu	N
oligarkiija	N
oligárka	N
oliiva	N
oljoindustriija	N
ollesolbmopsykiatriija	N
ollesvearrosápmelaš	N
olmmošvuoigatvuođajurista	N
olympia	N
ombud	N
ombudsmánni	N
omfar	N
omformár	N
områda	N
områdestyra	N
onkel	N
onkologiija	N
ontologiija	N
ontologiseren	N
oppanasekonomiija	N
oppdrettsnæring	N
oppgjøra	N
oppkrava	N
opplegga	N
opportunista	N
opposišunpartiija	N
opposišuvdnapartiija	N
oppslága	N
optimista	N
oransjeriija	N
ordera	N
ordførar	N
ordførár	N
organisasjon	N
organisator	N
organisašunteoriija	N
organisašuvdnateoriija	N
organiserenproseassa	N
organista	N
orjjelsápmelaš	N
orjješsápmelaš	N
ornitologiija	N
orohatjuohkinproseassa	N
orruenergiija	N
ortografiija	N
ortopediija	N
oseanografiija	N
oskkuguimmežat	N
ovdanbuktinterapiija	N
ovddidanminister	N
ovddidanministtar	N
ovddidanproseassa	N
ovddidanstrategiija	N
ovdánahttinminister	N
ovdánahttinministtar	N
ovdánahttinproseassa	N
ovdánahttinstrategiija	N
ovdánanminister	N
ovdánanministtar	N
ovdánanproseassa	N
ovdánanstrategiija	N
overganga	N
overslaga	N
ovttasbargominister	N
ovttasbargoministtar	N
ovttasbargoproseassa	N
ođasmahttinenergiija	N
ođasmahttinminister	N
ođasmahttinministtar	N
ođasmahttinproseassa	N
ođasmedia	N
ođastanproseassa	N
ođastusproseassa	N
ođđafašista	N
ođđanazista	N
ođđasisorganiserenproseassa	N
ođđasisvuoruheapmi	N
ođđasisássan	N
ođđasitorganiserenproseassa	N
ođđaáiggeteknologiija	N
pakkuksa	N
paleografiija	N
paleontologiija	N
palássa	N
pandemiija	N
paneldiskusjon	N
papisteriija	N
pappa	N
parapsykologiija	N
parfymeriija	N
parlamentarista	N
parodiija	N
partiija	N
partitiiva	N
partymirkko	N
partymirko	N
partymirku	N
pasifista	N
passiiva	N
patologiija	N
patruvdna	N
pedanteriija	N
pediatriija	N
pedofiliija	N
pensionista	N
peppermynta	N
perfeksjonista	N
periferiija	N
persiljá	N
persongalleriija	N
persovdnagalleriija	N
pessimista	N
petrografiija	N
petroleumekonomiija	N
petroleumindustriija	N
petroleumteknologiija	N
petrovlaekonomiija	N
petrovlaindustriija	N
petrovlateknologiija	N
pietista	N
piila	N
pikanteriija	N
plafondamaleriija	N
planetária	N
plassa	N
plastihkkaturista	N
platonista	N
pleieforelder	N
plutokratiija	N
plánaproseassa	N
plánastrategiija	N
plánenminister	N
plánenministtar	N
plánenproseassa	N
plástaturista	N
poesiija	N
politi	N
politiija	N
politiijajurista	N
polyandriija	N
polygamiija	N
polygyniija	N
polysemiija	N
pomografiija	N
popartista	N
pornografiija	N
porteeeepotpurriija	N
posa	N
possesiiva	N
possessiiva	N
possessorstatutiiva	N
postkontora	N
postmodernista	N
potesgeallir	N
potetas	N
potetes	N
poteteskeallir	N
potetos	N
potetsjáffut	N
preantamedia	N
predikatiiva	N
prententeknologiija	N
presseriija	N
privatiiva	N
privatista	N
privilegia	N
priváhtabilista	N
priváhttabilista	N
priváhtaekonomiija	N
priváhttaekonomiija	N
priváhtakapitalista	N
priváhttakapitalista	N
produkta	N
profetiija	N
prográmmagálvoindustriija	N
prográmmakategoriija	N
projeaktaekonomiija	N
prolatiiva	N
props	N
proseassa	N
proseassabargu	N
proseassaeaktu	N
proseassafámuheaddji	N
proseassajođiheaddji	N
proseassajođiheapmi	N
proseassaláhkaaddin	N
proseassamálle	N
proseassanjuolggadus	N
proseassavuohki	N
proseassačoahkkin	N
proseassačáhci	N
prosodiija	N
prostiija	N
prosubstantiiva	N
proviánta	N
prošeaktaekonomiija	N
prøva	N
psykiatriija	N
psykogeriatriija	N
psykologaspesialista	N
psykologiija	N
psykoterapiija	N
pynta	N
pákkhusa	N
pántalotteriija	N
párrastávvalsubstantiiva	N
pávacihci	N
pávacizáš	N
påleagga	N
raffinaderiija	N
raffineriija	N
rahpanseremoniija	N
ransel	N
ranut	N
rapartista	N
raporterenproseassa	N
rapsodiija	N
raseriija	N
rasista	N
rationalista	N
rašuna	N
reabbá	N
reahkaindustriija	N
reahkká	N
reaidna	N
reaidnaeaiggát	N
reaidnagárdi	N
realista	N
reallinnjá	N
reatká	N
rederiija	N
redskáhpa	N
refereansaadjunktiiva	N
refereansajoavkoproseassa	N
referánsaadjunktiiva	N
referánsajoavkoproseassa	N
regiija	N
rešiija	N
regulatiiva	N
regulerenproseassa	N
rehketdoalloguite	N
rehketskápa	N
reinbeitkommišuvdna	N
reindriftsadministrašuvdna	N
reindriftsagronoma	N
reindriftslag	N
reiskáhpa	N
reklame	N
rekruterenproseassa	N
rekrutterenproseassa	N
rekruterenstrategiija	N
rekrutterenstrategiija	N
rektiiva	N
relativista	N
resultahta	N
resultata	N
resursabiologiija	N
revitaliserenproseassa	N
revolusjon	N
reálaekonomiija	N
reŋko	N
riddoavádatproseassa	N
riddominister	N
riddoministtar	N
riektedemokratiija	N
riekteminister	N
riekteministtar	N
riekteproseassa	N
riekteteoriija	N
riekteterminologiija	N
rievdadusproseassa	N
rievdanproseassa	N
rihkusbuletiija	N
rihkuspolitiija	N
riikkaekonomiija	N
riikkamedia	N
riikkaminister	N
riikkaministtar	N
riksgrensen	N
riksvei	N
rista	N
risttalašfobiija	N
ritma	N
roavakomediija	N
roavvakomediija	N
robevuolli	N
rojalista	N
rotisseriija	N
ruhtadanminister	N
ruhtadanministtar	N
ruhtadoalloministeriija	N
ruhtaminister	N
ruhtaministeriija	N
ruhtaministtar	N
ruhtaturista	N
rullatrása	N
ruma	N
ruohtta	N
ruovdonaš	N
ruoššasápmelaš	N
ruoššaturista	N
ruvke	N
ruvkeindustriija	N
ryggseahkka	N
rábmá	N
ráddeliljá	N
rádioa	N
rádiojournalista	N
rádiologiija	N
rádjerievddadus	N
rádjárievddadus	N
rádjarievddadus	N
ráffi	N
ráfi	N
ráfiproseassa	N
ráfáidahttinplánaproseassa	N
ráfáidahttinproseassa	N
ráfáiduhttinplánaproseassa	N
ráhkkanahttinproseassa	N
ráhkká	N
ráhppa	N
ráhppá	N
ráhtta	N
ráigereŋko	N
rámmadirektiiva	N
ránnežagat	N
ránnežat	N
rápmadirektiiva	N
ráppaartista	N
rávda	N
rávra	N
ráđđedirektiiva	N
ráđđádallanproseassa	N
ráŋggáštanproseassaláhka	N
ráŋggáštanriekteteoriija	N
ráŋggáštusproseassa	N
råfisklaga	N
røntgenologiija	N
røra	N
røren	N
rørleggár	N
røyka	N
sadista	N
sadomasochista	N
saháreŋko	N
sakristiija	N
salgslag	N
salgsláhka	N
salonga	N
samarbeida	N
samfunna	N
samvirkelaga	N
sarva	N
satanista	N
sceneriija	N
scenografiija	N
schizofreniija	N
seaguhusekonomiija	N
sealggeduohki	N
seanadanproseassa	N
searvadahttinminister	N
searvadahttinministtar	N
seastinproseassa	N
seate	N
seaŋggavuolli	N
selabivdu	N
selnota	N
selvstarter	N
semasiologiija	N
semifinalista	N
seminarista	N
sendealmmái	N
sentraliseringspolitihkka	N
sentralskuvla	N
separatista	N
september	N
seremoniija	N
serigrafiija	N
servodatekonomiija	N
servvodatekonomiija	N
servodatfarmasiija	N
servvodatfarmasiija	N
servodatgeografiija	N
servvodatgeografiija	N
servodatmedia	N
servvodatmedia	N
sesongbargu	N
sevjá	N
sieiddálaš	N
sigda	N
siidaguimmežagat	N
siidaguimmežat	N
siilofuođđar	N
siilu	N
similiija	N
sinfoniija	N
sirdinproseassa	N
sirkusartista	N
sirupskake	N
sisafárrenminister	N
sisafárrenministtar	N
sisafárrenteoriija	N
siseatnansápmelaš	N
sisministeriija	N
sisáššiidminister	N
sisáššiidministeriija	N
sisáššiidministtar	N
sitatiiva	N
sitologiija	N
situasjon	N
siviilaproseassa	N
sjansa	N
sjåvinista	N
sjølakse	N
skavla	N
skealbma	N
skierbmá	N
skiipahuksenindustriija	N
skinnkráva	N
skoaltasápmelaš	N
skoga	N
skohterturista	N
skolestyra	N
skolestyre	N
skorstein	N
skorsteinspiipa	N
skrea	N
skredderiija	N
skrønagirji	N
skuhterturista	N
skuterturista	N
skuvlaetnografiija	N
skuvlaminister	N
skuvlaministtar	N
skuvlaovdánahttinproseassa	N
skuvta	N
skytterlága	N
skábesápmelaš	N
skáhpesápmelaš	N
skáhppesápmelaš	N
skøyta	N
skøytá	N
slakta	N
slakteanleagga	N
slakteriforening	N
slekta	N
sløyda	N
smávvaindustriija	N
småbruka	N
småskuvla	N
sneskohter	N
snešearbma	N
snolká	N
snowmobiila	N
snuoggá	N
snurpeflohta	N
soabadanproseassa	N
soahpameahttunvuođaidsosiologiija	N
soahtepensionista	N
sode-válmmaštallanproseassa	N
sofisteriija	N
sohkabuolvateoriija	N
sohkarposa	N
sojahankategoriija	N
solista	N
soloartista	N
sorenskrivar	N
soseál	N
sosialiserenproseassa	N
sosialista	N
sosialistapartiija	N
sosiolingvista	N
sosiologiija	N
sosiálaantropologiija	N
sosiáladarwinista	N
sosiálademokratiija	N
sosiálaekonomiija	N
sosiálamedia	N
sosiálaminister	N
sosiálaministtar	N
sosiálapornografiija	N
sosiálapsykologiija	N
sosiálarealista	N
spada	N
speatta	N
spebarna	N
spebártnáš	N
speiset	N
spekk	N
spekulánta	N
spellmann	N
spesialista	N
spiležagat	N
spiležat	N
spissbåta	N
spissmus	N
splinta	N
spola	N
spora	N
sportabivdu	N
sportsfiskár	N
sportta	N
spraya	N
spráija	N
spábbačiekčanakademiija	N
spánska	N
spøhka	N
staffeliija	N
stamma	N
standa	N
statista	N
statutiiva	N
steigar	N
stenografiija	N
stevnnat	N
stikkrenne	N
stilkka	N
stillet	N
storbmá	N
storisa	N
straffafáŋga	N
strategiija	N
strategiijaproseassa	N
streif	N
streikebryhtár	N
streka	N
stremista	N
strømma	N
strømáibmu	N
stuoragalleriija	N
stuorkara	N
stuorragalleriija	N
stuorraguovllustrategiija	N
stylista	N
stáhtakapitalista	N
stádakapitalista	N
stáhtaminister	N
stádaminister	N
stáhtaministtar	N
stádaministtar	N
stáhtaruhtaministeriija	N
stádaruhtaministeriija	N
stæmmerætta	N
subitiiva	N
subjeaktaoblikutiiva	N
subsidie	N
substantiiva	N
suddadanstrategiija	N
suddančuokkis	N
suhkká	N
suodjalankategoriija	N
suodjalanplánaproseassa	N
suodjalanproseassa	N
suodjalanstrategiija	N
suodjalusminister	N
suodjalusministtar	N
suohkanekonomiija	N
suohkanminister	N
suohkanministtar	N
suohkanplánaproseassa	N
suohtastallanindustriija	N
suoidnemadrássa	N
suomasápmelaš	N
suonjilsápmelaš	N
superlatiiva	N
supersápmelaš	N
suprematiija	N
surrealista	N
suvri	N
svennebreva	N
svenskere	N
svinga	N
svára	N
syhkehuvsá	N
sykebráhkka	N
sykehusa	N
sykestohpu	N
sykestua	N
sylta	N
symfoniija	N
symmetriija	N
sympatiija	N
symposia	N
syndikalista	N
synergiija	N
synestesiija	N
synonymiija	N
sysselsetning	N
ságastallanproseassa	N
sáivaguolástanturista	N
sáivačáhcebiologiija	N
sálva	N
sálvia	N
sámeakademiija	N
sámeaktivista	N
sámeartista	N
sámebevegelse	N
sámeduohki	N
sámefašista	N
sámegielmedia	N
sámejournalista	N
sámemedia	N
sámeminister	N
sámeministtar	N
sámemusihkkaartista	N
sápmelaš	N
sápmelašduohki	N
sátnejođiheaddji% guovttos	N
sátnejođiheaddjigalleriija	N
sáttamedia	N
sávzzabona	N
sáŋŋa	N
søken	N
søskenbarn	N
søskenebarn	N
søster	N
tabloidamedia	N
taksonomiija	N
tante	N
taoista	N
tapisseriija	N
tautologiija	N
teahppá	N
teknokratiija	N
teknologiija	N
telegrafiija	N
telemetriija	N
teleologiija	N
telepatiija	N
telá	N
teokratiija	N
teologiija	N
teoriija	N
teosofiija	N
terapiija	N
terminatiiva	N
terminologiija	N
terrenga	N
territoria	N
terrorista	N
teve	N
teáhterkomediija	N
tilfelle	N
tillatelsa	N
tillatelse	N
tillegg	N
tillitsalmmái	N
tillitsmánni	N
timokratiija	N
tippoldefara	N
tlingit	N
topografiija	N
toppasohkar	N
totalitiiva	N
tradisjonalista	N
trakasseriija	N
transfobiija	N
translatiiva	N
transportšeaffa	N
tredveår	N
tremennet	N
tremenning	N
trigonometriija	N
trilogiija	N
triologiija	N
trivsel	N
trolla	N
trygda	N
trykkuhkár	N
tráhppa	N
trål	N
trålár	N
tulkonproseassa	N
turiseallin	N
turiseallu	N
turismaindustriija	N
turista	N
durista	N
turistaindustriija	N
turistta% guovttis	N
tvangsevakueren	N
tvillinga	N
typografiija	N
typologa	N
typologiija	N
tyranniija	N
tyska	N
tyskagiella	N
tyskelaš	N
tysker	N
tyskeraš	N
tyskergrensefáŋga	N
tyskár	N
tæring	N
tøgna	N
tøva	N
ubmisápmelaš	N
uføretrygda	N
uhella	N
undergrunn	N
undergrunna	N
underskuhtta	N
ungdomskuvla	N
ungdomslága	N
ungkar	N
universálageniija	N
utenomsolmmoš	N
utkanta	N
utvalga	N
utvikling	N
vahátlaboratoria	N
vaktmester	N
vaktmestervikára	N
valástallanjournalista	N
valáštallanjournalista	N
vandrekurs	N
varasguollestrategiija	N
varebiila	N
varsel	N
vaska	N
veahčiršlivgen	N
veaiddalas	N
vealta	N
vearbaabessiiva	N
vearbaessiiva	N
vearbagenetiiva	N
vearbagenitiiva	N
vearjobuletiija	N
vearjopolitiija	N
vearra	N
vearrodahkoláhka	N
vearroekonomiija	N
vearrosápmelaš	N
vearstá	N
veasttalaš	N
vegvesen	N
veia	N
veive	N
velferdsoffisera	N
verddežagat	N
verddežat	N
verdibábir	N
verksted	N
verksteda	N
verneombud	N
verstá	N
vestnordaveasta	N
vestsørveasta	N
videojournalista	N
vielljabeležagat	N
vielljabeležat	N
vihtta	N
viibmi	N
viisá	N
vilbeležagat	N
vilbeležat	N
viltdirektoráhtta	N
vin	N
vinkel	N
vinterproviánta	N
virgáibidjanproseassa	N
visitása	N
vista	N
vitenskapa	N
vitenskapolmmoš	N
vitenskapsalmmái	N
vokalista	N
vokatiiva	N
vuodja	N
vuodjenekonomiija	N
vuodjinekonomiija	N
vuoidna	N
vuoigatvuođaminister	N
vuoigatvuođaministeriija	N
vuoigatvuođaministtar	N
vuoigatvuođaproseassa	N
vuoiŋŋahatallergiija	N
vuolitčuokkis	N
vuollekategoriija	N
vuolli	N
vuordáduš	N
vuorri	N
vuoruheapmi	N
vuotnaekologiija	N
vuotnaguolástanturista	N
vuovdedoalloministeriija	N
vuovdeindustriija	N
vuovdesápmelaš	N
vuovdinproseassa	N
vuovdna	N
vuođđofilosofiija	N
vuođđokategoriija	N
vuođđoávnnasminister	N
vuođđoávnnasministtar	N
vádjoleaddji% guovttis	N
váibmodoavtterspesialista	N
váibmodálkkasburke	N
váibmospesialista	N
váikkuhusčielggadanproseassa	N
